CustomerID,NombreCliente,Edad,Genero,Ciudad,FrecuenciaCompra,MontoTotalCompras,FechaUltimaCompra,TipoProducto,IDProducto,PrecioProducto,CantidadComprada,DescuentoAplicado,ValoracionCliente,FechaCompra,MetodoPago,TiempoRespuesta,TotalItems,PromocionActiva,TotalCompraConDescuento,RecomendacionCliente,Reclamos
CUST15262,Cliente_14262,46,Female,Unknown,1,5858.84,2019-05-25,Accesorios,PROD15262,32.9,1,9,5,2020-09-17 00:00:00,Tarjeta,42,3,No,3073.59,Sí,3
CUST15263,Cliente_14263,32,M,Unknown,18,8519.18,2018-04-25,Electrodomésticos,PROD15263,31.27,3,1,2,2021-06-15 00:00:00,Crédito,3,9,No,2123.74,No,3
CUST15264,Cliente_14264,27,M,La Serena,19,1092.67,2021-07-14,Accesorios,PROD15264,489.52,1,3,1,2020-11-10 00:00:00,Crédito,39,9,Unknown,4256.54,Sí,2
CUST15265,Cliente_14265,37,Male,Concepción,9,6133.24,2020-01-15,Tecnología,PROD15265,118.5,4,2,2,2022-09-11 00:00:00,Tarjeta,7,2,Sí,1294.8,No,0
CUST15266,Cliente_14266,39,F,Unknown,14,1244.85,2021-05-12,Electrodomésticos,PROD15266,16.9,2,16,1,2020-10-11 00:00:00,Efectivo,35,2,Sí,3506.94,Sí,3
CUST15267,Cliente_14267,67,M,Valparaíso,12,4873.18,2020-03-03,Tecnología,PROD15267,204.79,1,23,3,2023-11-14 00:00:00,Efectivo,38,1,Unknown,3115.71,No,4
CUST15268,Cliente_14268,65,F,Valparaíso,10,4688.28,2018-01-26,Accesorios,PROD15268,117.13,1,-1,2,2019-09-07 00:00:00,Tarjeta,59,2,Sí,1138.86,No,4
CUST15269,Cliente_14269,26,Female,nan,9,2725.04,2019-12-17,Tecnología,PROD15269,404.85,2,22,5,2024-05-30 00:00:00,EFT,51,6,No,3181.05,Sí,0
CUST15270,Cliente_14270,68,Male,Valparaíso,12,8315.56,2020-11-24,Electrodomésticos,PROD15270,134.2,1,18,4,2021-12-05 00:00:00,Tarjeta,15,4,Unknown,3937.96,Sí,1
CUST15271,Cliente_14271,49,F.,La Serena,5,2359.45,2024-08-08,Herramientas,PROD15271,410.42,3,27,3,2023-06-19 00:00:00,tarj,6,4,No,816.95,Sí,4
CUST15272,Cliente_14272,34,F,nan,23,5563.75,2018-05-13,Accesorios,PROD15272,270.08,3,17,4,2020-09-18 00:00:00,Crédito,38,4,Unknown,3123.71,No,3
CUST15273,Cliente_14273,59,F.,Concepción,19,4874.39,2022-01-28,Tecnología,PROD15273,404.47,3,13,5,2023-12-24 00:00:00,Crédito,21,4,No,1671.98,No,2
CUST15274,Cliente_14274,36,Male,Valparaíso,10,4373.36,2020-11-29,Tecnología,PROD15274,310.82,2,28,1,2024-02-14 00:00:00,Crédito,55,2,No,1927.54,No,3
CUST15275,Cliente_14275,57,F.,Valparaíso,2,432.07,2020-04-05,Herramientas,PROD15275,380.34,3,8,1,2022-09-18 00:00:00,Efectivo,23,5,Unknown,64.94,No,2
CUST15276,Cliente_14276,44,F,Concepción,6,6997.67,2024-01-24,Electrodomésticos,PROD15276,234.91,2,10,3,2018-02-21 00:00:00,tarj,9,9,Unknown,4428.67,No,4
CUST15277,Cliente_14277,68,F.,Concepción,22,225.58,2022-04-10,Muebles,PROD15277,216.34,3,12,5,2022-01-28 00:00:00,Tarjeta,-1,1,No,2034.74,No,3
CUST15278,Cliente_14278,54,F,Antofagasta,5,8223.42,2020-12-19,Muebles,PROD15278,232.62,1,14,3,2020-02-25 00:00:00,EFT,29,9,Sí,2279.87,Sí,4
CUST15279,Cliente_14279,51,M.,Santiago,1,2737.31,2021-03-30,Muebles,PROD15279,374.2,4,27,1,2018-05-19 00:00:00,Crédito,46,3,Sí,502.09,Sí,4
CUST15280,Cliente_14280,64,Male,Santiago,26,1288.05,2022-11-19,Accesorios,PROD15280,226.76,1,16,5,2021-10-17 00:00:00,Efectivo,59,9,No,3430.28,Sí,0
CUST15281,Cliente_14281,66,F,Valparaíso,18,4228.7,2023-10-31,Muebles,PROD15281,152.99,1,15,2,2020-04-28 00:00:00,Efectivo,19,5,Unknown,3354.21,Sí,0
CUST15282,Cliente_14282,27,M.,Concepción,23,5637.67,2020-01-22,Muebles,PROD15282,407.2,2,27,4,2021-02-15 00:00:00,Efectivo,35,8,Unknown,2384.73,Sí,1
CUST15283,Cliente_14283,47,M.,Antofagasta,26,3172.59,2022-12-22,Herramientas,PROD15283,213.26,3,17,3,2018-11-15 00:00:00,tarj,15,6,Sí,565.9,No,4
CUST15284,Cliente_14284,38,Male,La Serena,15,1305.67,2018-10-31,Muebles,PROD15284,229.06,4,-1,4,N/A,Tarjeta,24,6,Sí,1229.36,No,4
CUST15285,Cliente_14285,38,Female,Santiago,2,281.44,2020-02-25,Tecnología,PROD15285,50.32,4,18,2,2019-09-11 00:00:00,Efectivo,19,8,Sí,2252.82,Sí,1
CUST15286,Cliente_14286,51,Male,nan,21,7067.75,2022-09-12,Herramientas,PROD15286,189.57,3,18,1,2019-10-20 00:00:00,tarj,44,2,No,4087.98,Sí,3
CUST15287,Cliente_14287,26,F,Santiago,15,8875.71,,Tecnología,PROD15287,413.05,1,29,5,2019-01-17 00:00:00,Efectivo,28,2,Unknown,907.41,No,3
CUST15288,Cliente_14288,51,Female,Concepción,11,1095.16,2023-08-29,Accesorios,PROD15288,337.24,2,-1,2,2022-02-09 00:00:00,Tarjeta,12,5,Unknown,4558.6,Sí,3
CUST15289,Cliente_14289,67,Male,Unknown,26,2383.27,2020-05-14,Herramientas,PROD15289,74.54,3,30,4,2023-12-17 00:00:00,tarj,21,8,Sí,1130.23,Sí,0
CUST15290,Cliente_14290,29,Male,La Serena,13,300.27,2024-02-21,Tecnología,PROD15290,239.85,2,-1,2,2021-04-09 00:00:00,EFT,32,4,Sí,4155.93,Sí,1
CUST15291,Cliente_14291,64,Male,Santiago,20,8862.16,2024-01-08,Tecnología,PROD15291,463.48,3,15,1,2022-09-07 00:00:00,Tarjeta,54,8,Sí,677.93,Sí,0
CUST15292,Cliente_14292,38,Male,Unknown,15,4502.91,2018-08-25,Electrodomésticos,PROD15292,123.23,3,18,2,2019-08-02 00:00:00,Efectivo,59,5,No,997.08,Sí,2
CUST15293,Cliente_14293,37,Female,Antofagasta,10,9259.43,2022-05-30,Electrodomésticos,PROD15293,414.3,2,1,2,2020-02-10 00:00:00,Tarjeta,34,1,Sí,491.98,Sí,1
CUST15294,Cliente_14294,23,F,Santiago,17,4734.18,2021-10-07,Electrodomésticos,PROD15294,286.47,4,27,3,2024-05-24 00:00:00,tarj,27,2,Sí,4821.48,Sí,2
CUST15295,Cliente_14295,67,M.,Concepción,5,8635.61,2019-01-20,Electrodomésticos,PROD15295,184.85,1,25,5,2022-06-09 00:00:00,tarj,17,4,Sí,4342.82,Sí,0
CUST15296,Cliente_14296,62,Male,Concepción,1,9522.39,2022-03-14,Muebles,PROD15296,486.05,3,24,5,2018-11-22 00:00:00,Crédito,20,8,No,901.13,Sí,2
CUST15297,Cliente_14297,53,M.,nan,19,3418.0,2020-10-21,Accesorios,PROD15297,363.34,2,7,3,2021-04-23 00:00:00,Efectivo,21,9,Sí,4846.3,Sí,2
CUST15298,Cliente_14298,29,M.,nan,12,6443.04,2022-06-09,Muebles,PROD15298,165.47,1,20,5,2022-08-30 00:00:00,Efectivo,33,4,Sí,1485.8,No,2
CUST15299,Cliente_14299,58,M.,La Serena,25,6697.56,2019-11-03,Accesorios,PROD15299,105.46,4,22,1,2018-12-25 00:00:00,Crédito,6,1,Sí,3194.23,Sí,1
CUST15300,Cliente_14300,48,Male,Santiago,7,311.95,2018-10-31,Herramientas,PROD15300,440.4,2,15,4,2022-02-05 00:00:00,tarj,57,8,No,1264.86,No,4
CUST15301,Cliente_14301,19,Male,La Serena,2,4438.47,2020-03-18,Accesorios,PROD15301,299.81,4,9,4,2023-07-24 00:00:00,tarj,-1,1,Unknown,2774.98,No,1
CUST15302,Cliente_14302,33,F.,Unknown,21,8567.75,2024-03-19,Muebles,PROD15302,27.93,2,7,2,2023-09-27 00:00:00,Efectivo,26,8,Sí,,Sí,2
CUST15303,Cliente_14303,18,Male,Santiago,15,9468.22,2019-11-29,Herramientas,PROD15303,219.63,2,27,5,2023-02-17 00:00:00,tarj,-1,4,Sí,973.75,No,0
CUST15304,Cliente_14304,21,Male,Valparaíso,20,9002.29,2023-05-25,Herramientas,PROD15304,227.41,2,25,3,2022-04-13 00:00:00,Tarjeta,49,5,No,2261.19,No,1
CUST15305,Cliente_14305,64,M,Santiago,13,9731.69,2019-02-22,Herramientas,PROD15305,389.97,3,22,4,2019-07-05 00:00:00,tarj,33,2,Unknown,,Sí,4
CUST15306,Cliente_14306,69,F,Concepción,7,6565.11,2023-05-22,Electrodomésticos,PROD15306,126.8,1,2,4,2020-06-21 00:00:00,tarj,-1,2,Sí,2887.05,No,1
CUST15307,Cliente_14307,18,M,Concepción,14,2404.71,2020-01-30,Muebles,PROD15307,234.34,2,23,5,2019-08-30 00:00:00,Efectivo,21,9,No,4496.99,Sí,3
CUST15308,Cliente_14308,69,F.,Valparaíso,20,5796.28,2024-01-05,Electrodomésticos,PROD15308,49.02,3,13,2,N/A,tarj,41,1,No,4082.63,Sí,2
CUST15309,Cliente_14309,64,Female,Santiago,16,4269.33,2020-11-23,Tecnología,PROD15309,70.62,3,16,1,2023-04-10 00:00:00,Tarjeta,40,6,No,2435.81,No,3
CUST15310,Cliente_14310,52,M,Santiago,9,2660.66,2023-05-12,Herramientas,PROD15310,399.04,1,2,3,2024-06-17 00:00:00,EFT,47,8,Sí,2105.2,Sí,1
CUST15311,Cliente_14311,30,M,Concepción,19,7750.58,2023-02-28,Herramientas,PROD15311,266.61,4,23,1,2018-08-01 00:00:00,EFT,23,2,Sí,747.17,Sí,4
CUST15312,Cliente_14312,67,M,Valparaíso,22,6329.07,2023-03-15,Herramientas,PROD15312,199.15,2,8,1,2018-02-26 00:00:00,EFT,49,5,No,3283.35,No,2
CUST15313,Cliente_14313,62,F,Concepción,5,7922.03,2020-01-14,Muebles,PROD15313,140.46,2,2,4,2020-11-26 00:00:00,Efectivo,-1,7,Sí,,No,0
CUST15314,Cliente_14314,59,M.,Unknown,10,2767.96,2020-10-04,Herramientas,PROD15314,482.18,1,26,1,2023-07-30 00:00:00,EFT,27,8,Unknown,4898.41,No,4
CUST15315,Cliente_14315,48,Female,Valparaíso,8,9048.46,2018-01-21,Muebles,PROD15315,239.41,1,8,3,2020-10-29 00:00:00,EFT,55,2,No,4270.23,Sí,4
CUST15316,Cliente_14316,37,Female,Concepción,29,2463.27,2022-09-10,Tecnología,PROD15316,286.12,3,10,4,2019-04-18 00:00:00,Tarjeta,-1,5,No,1588.04,Sí,0
CUST15317,Cliente_14317,24,F,Antofagasta,14,6059.03,2019-01-05,Tecnología,PROD15317,492.34,3,29,3,2022-12-07 00:00:00,Tarjeta,-1,5,No,3604.53,No,3
CUST15318,Cliente_14318,57,F.,Santiago,11,663.26,2024-04-05,Tecnología,PROD15318,378.92,1,2,2,2022-02-05 00:00:00,EFT,23,8,Sí,1218.5,No,4
CUST15319,Cliente_14319,50,M,La Serena,1,5455.55,2018-08-12,Electrodomésticos,PROD15319,195.09,1,8,1,2022-01-16 00:00:00,Crédito,19,5,No,2512.02,Sí,3
CUST15320,Cliente_14320,45,M.,Antofagasta,10,1077.36,2018-03-09,Herramientas,PROD15320,282.67,4,24,4,2018-01-12 00:00:00,tarj,-1,5,Sí,2465.74,No,0
CUST15321,Cliente_14321,67,Male,Concepción,2,3388.93,2024-07-24,Tecnología,PROD15321,203.67,3,14,4,2021-02-26 00:00:00,tarj,3,4,Sí,269.57,Sí,2
CUST15322,Cliente_14322,61,F,Valparaíso,7,8620.82,,Accesorios,PROD15322,281.33,4,27,3,2022-12-06 00:00:00,tarj,50,3,Sí,2612.08,Sí,1
CUST15323,Cliente_14323,67,F.,La Serena,17,8945.92,2018-08-15,Muebles,PROD15323,326.95,2,14,4,2024-05-01 00:00:00,Efectivo,42,2,Sí,,No,0
CUST15324,Cliente_14324,61,M.,Valparaíso,5,7696.26,2022-11-05,Accesorios,PROD15324,487.92,1,27,5,2024-03-14 00:00:00,Efectivo,52,2,No,,No,2
CUST15325,Cliente_14325,37,F.,nan,24,3740.27,2021-06-26,Tecnología,PROD15325,368.51,1,14,3,2020-07-18 00:00:00,tarj,6,9,Unknown,480.84,No,1
CUST15326,Cliente_14326,49,F,Valparaíso,10,5829.36,2020-10-03,Electrodomésticos,PROD15326,351.59,4,18,3,2023-07-18 00:00:00,EFT,35,7,No,843.49,Sí,0
CUST15327,Cliente_14327,26,F,nan,5,2317.39,2019-12-08,Electrodomésticos,PROD15327,57.4,4,28,2,2018-04-14 00:00:00,Crédito,27,2,No,3762.3,Sí,0
CUST15328,Cliente_14328,51,Male,Unknown,5,6815.66,,Accesorios,PROD15328,166.47,2,10,5,2021-06-17 00:00:00,Tarjeta,11,5,No,984.79,Sí,0
CUST15329,Cliente_14329,31,F.,nan,9,3539.29,2020-04-10,Tecnología,PROD15329,147.55,4,1,1,2022-05-13 00:00:00,Efectivo,46,5,Unknown,699.61,Sí,2
CUST15330,Cliente_14330,21,M.,Santiago,11,2287.89,2020-03-02,Herramientas,PROD15330,59.3,4,0,2,2024-06-11 00:00:00,tarj,14,7,No,4724.12,No,1
CUST15331,Cliente_14331,46,F.,Concepción,15,5891.21,2024-04-21,Muebles,PROD15331,437.2,4,14,1,2020-09-26 00:00:00,Tarjeta,41,1,No,3410.76,Sí,3
CUST15332,Cliente_14332,32,F.,Santiago,27,1206.84,,Muebles,PROD15332,408.48,4,15,2,2020-10-29 00:00:00,EFT,-1,9,Sí,612.63,Sí,3
CUST15333,Cliente_14333,34,M,nan,5,6898.32,2020-10-01,Electrodomésticos,PROD15333,397.21,4,14,1,2021-12-24 00:00:00,Efectivo,30,5,Unknown,902.75,No,3
CUST15334,Cliente_14334,36,F.,Valparaíso,17,1951.35,2023-10-09,Accesorios,PROD15334,96.52,2,-1,5,2024-03-27 00:00:00,EFT,38,2,No,4066.84,Sí,1
CUST15335,Cliente_14335,55,M.,Santiago,19,5579.21,2019-12-10,Tecnología,PROD15335,303.86,2,0,4,2023-09-24 00:00:00,Crédito,-1,7,No,851.76,Sí,3
CUST15336,Cliente_14336,26,M.,Antofagasta,14,3985.83,2022-02-23,Tecnología,PROD15336,268.41,4,6,1,2020-08-09 00:00:00,Crédito,40,6,Sí,3478.88,Sí,3
CUST15337,Cliente_14337,44,M,Unknown,21,5705.82,2021-04-23,Herramientas,PROD15337,310.15,2,8,3,2023-03-10 00:00:00,EFT,34,2,Unknown,239.72,No,0
CUST15338,Cliente_14338,66,Male,nan,24,2535.02,2021-12-05,Herramientas,PROD15338,395.76,1,7,3,2019-08-29 00:00:00,Efectivo,30,9,Unknown,3171.72,Sí,4
CUST15339,Cliente_14339,32,M.,Valparaíso,26,3172.85,2019-07-17,Tecnología,PROD15339,56.02,3,2,1,2020-12-10 00:00:00,Efectivo,35,9,No,633.69,No,1
CUST15340,Cliente_14340,54,F.,Valparaíso,2,1489.18,2020-06-24,Tecnología,PROD15340,103.64,2,-1,1,2021-11-03 00:00:00,Tarjeta,59,4,Unknown,1896.19,Sí,4
CUST15341,Cliente_14341,45,F.,Antofagasta,14,7791.96,2022-10-23,Muebles,PROD15341,147.82,3,16,4,2020-03-21 00:00:00,EFT,5,6,No,3304.17,Sí,2
CUST15342,Cliente_14342,67,M,Valparaíso,20,794.11,2021-05-04,Accesorios,PROD15342,240.59,2,-1,5,2023-08-25 00:00:00,Crédito,32,5,No,3765.13,Sí,2
CUST15343,Cliente_14343,21,F,La Serena,28,3826.7,2020-08-21,Muebles,PROD15343,297.01,2,0,3,2020-04-24 00:00:00,Tarjeta,4,7,Unknown,1920.63,Sí,0
CUST15344,Cliente_14344,38,F,La Serena,4,4546.06,,Herramientas,PROD15344,159.54,1,16,5,2019-03-22 00:00:00,Tarjeta,33,7,Sí,2784.67,Sí,1
CUST15345,Cliente_14345,51,M,Concepción,3,2032.54,2021-08-26,Electrodomésticos,PROD15345,63.77,3,10,3,2018-03-04 00:00:00,tarj,49,2,Sí,4094.94,Sí,0
CUST15346,Cliente_14346,36,F,Concepción,15,3909.73,2022-03-10,Tecnología,PROD15346,258.57,4,23,1,2021-10-25 00:00:00,tarj,42,1,Unknown,485.15,No,0
CUST15347,Cliente_14347,54,M.,Santiago,22,4239.07,2018-10-07,Tecnología,PROD15347,39.14,3,22,4,2023-12-15 00:00:00,Efectivo,19,5,Unknown,2718.95,No,3
CUST15348,Cliente_14348,21,M,Santiago,16,2320.87,2018-06-02,Accesorios,PROD15348,188.19,4,13,4,2022-03-01 00:00:00,Efectivo,57,7,No,561.42,Sí,3
CUST15349,Cliente_14349,54,F.,Unknown,10,6428.63,2021-12-23,Herramientas,PROD15349,31.63,4,29,2,2020-12-30 00:00:00,Tarjeta,1,1,No,3274.69,No,0
CUST15350,Cliente_14350,68,M.,Antofagasta,18,405.45,2023-05-17,Tecnología,PROD15350,117.21,1,25,5,2018-05-23 00:00:00,Crédito,12,6,No,3245.61,No,0
CUST15351,Cliente_14351,49,Female,Antofagasta,19,2055.89,2018-04-11,Muebles,PROD15351,63.97,1,12,1,2020-05-27 00:00:00,EFT,54,1,Sí,163.42,Sí,0
CUST15352,Cliente_14352,62,Male,nan,2,6278.34,2021-01-17,Accesorios,PROD15352,228.71,4,6,5,2021-11-08 00:00:00,Efectivo,41,2,Unknown,2398.99,Sí,0
CUST15353,Cliente_14353,65,F.,Unknown,10,6312.52,2019-08-18,Tecnología,PROD15353,125.33,2,14,2,2018-02-11 00:00:00,EFT,10,2,No,1382.72,Sí,3
CUST15354,Cliente_14354,29,F.,Valparaíso,29,2726.1,2019-12-20,Electrodomésticos,PROD15354,36.81,3,12,1,2019-12-11 00:00:00,Efectivo,49,2,Sí,4848.21,No,0
CUST15355,Cliente_14355,58,Male,Concepción,24,6862.19,2023-05-11,Herramientas,PROD15355,156.09,2,5,2,2024-10-11 00:00:00,Tarjeta,-1,5,Sí,2628.48,Sí,3
CUST15356,Cliente_14356,33,Male,nan,2,4750.91,2022-04-09,Accesorios,PROD15356,447.41,1,5,3,2020-12-16 00:00:00,tarj,49,5,No,1638.06,Sí,4
CUST15357,Cliente_14357,31,M,Concepción,16,5319.74,2021-01-23,Muebles,PROD15357,422.77,2,-1,5,2024-09-11 00:00:00,Efectivo,46,5,Sí,4454.24,No,2
CUST15358,Cliente_14358,18,Female,Concepción,5,3392.84,2024-09-06,Herramientas,PROD15358,442.59,2,29,2,2024-02-14 00:00:00,Tarjeta,32,2,Unknown,3662.26,Sí,0
CUST15359,Cliente_14359,69,Male,Concepción,4,9844.3,2018-06-18,Tecnología,PROD15359,201.88,3,0,3,2022-05-06 00:00:00,Efectivo,18,3,No,2381.19,Sí,4
CUST15360,Cliente_14360,49,M.,Santiago,17,7400.13,2021-02-15,Electrodomésticos,PROD15360,440.62,4,10,2,2018-07-30 00:00:00,tarj,26,8,Sí,996.81,Sí,0
CUST15361,Cliente_14361,38,F.,La Serena,13,2559.46,2018-01-23,Muebles,PROD15361,476.24,1,2,5,2020-03-01 00:00:00,Efectivo,36,5,Unknown,229.95,No,2
CUST15362,Cliente_14362,21,Male,nan,23,2441.98,2018-03-23,Herramientas,PROD15362,479.44,3,6,5,2018-05-09 00:00:00,tarj,56,2,No,239.5,Sí,0
CUST15363,Cliente_14363,26,Female,Antofagasta,22,7764.32,2021-03-24,Tecnología,PROD15363,70.87,1,10,2,2018-12-22 00:00:00,tarj,39,7,No,1473.03,No,2
CUST15364,Cliente_14364,68,M.,Antofagasta,26,3941.31,2020-12-06,Accesorios,PROD15364,413.53,3,3,4,2021-08-29 00:00:00,EFT,4,8,No,2905.73,Sí,3
CUST15365,Cliente_14365,63,M.,Concepción,12,1005.97,2021-09-02,Tecnología,PROD15365,174.9,4,-1,5,2018-08-05 00:00:00,tarj,20,6,Sí,2534.56,No,3
CUST15366,Cliente_14366,39,M,Concepción,17,452.44,2024-02-04,Accesorios,PROD15366,230.38,1,29,3,2018-01-03 00:00:00,EFT,23,1,Sí,,No,0
CUST15367,Cliente_14367,29,M,Santiago,9,4198.16,2020-08-29,Accesorios,PROD15367,331.24,2,13,2,N/A,tarj,28,4,Unknown,1193.98,Sí,3
CUST15368,Cliente_14368,47,F,Santiago,28,4205.61,2023-12-20,Tecnología,PROD15368,381.25,2,3,3,2024-07-21 00:00:00,Crédito,1,5,Sí,598.53,Sí,0
CUST15369,Cliente_14369,47,Female,Antofagasta,20,7097.88,2022-11-25,Electrodomésticos,PROD15369,450.9,1,14,3,2019-09-11 00:00:00,Efectivo,10,9,Unknown,2107.33,No,2
CUST15370,Cliente_14370,49,M.,Concepción,1,5790.24,2020-02-10,Accesorios,PROD15370,479.33,4,8,3,2022-11-04 00:00:00,EFT,17,4,Sí,3562.66,Sí,2
CUST15371,Cliente_14371,53,Female,Concepción,24,7724.19,2023-03-02,Accesorios,PROD15371,387.29,3,13,5,2018-05-04 00:00:00,Tarjeta,41,1,Unknown,1255.27,No,4
CUST15372,Cliente_14372,24,Male,Unknown,1,3245.75,2018-09-04,Tecnología,PROD15372,127.72,4,28,2,2021-12-16 00:00:00,Tarjeta,39,9,Unknown,1360.26,No,4
CUST15373,Cliente_14373,34,F.,nan,2,6280.09,2018-09-13,Accesorios,PROD15373,259.12,2,18,5,2021-11-27 00:00:00,EFT,51,5,No,4354.68,No,1
CUST15374,Cliente_14374,18,Male,Antofagasta,14,8868.46,2021-05-30,Muebles,PROD15374,179.39,4,-1,2,2020-10-18 00:00:00,EFT,22,4,Sí,4976.6,Sí,2
CUST15375,Cliente_14375,31,F.,Santiago,5,785.94,2024-08-17,Herramientas,PROD15375,433.89,4,27,2,2019-07-09 00:00:00,Crédito,4,9,Unknown,1600.4,No,1
CUST15376,Cliente_14376,64,F,nan,29,7113.67,2018-08-02,Tecnología,PROD15376,252.69,1,9,3,2020-03-18 00:00:00,Crédito,3,1,Sí,3739.89,No,2
CUST15377,Cliente_14377,61,M.,Antofagasta,1,7187.24,2023-09-13,Muebles,PROD15377,429.71,2,13,4,2018-06-10 00:00:00,Tarjeta,23,7,No,373.12,No,3
CUST15378,Cliente_14378,61,F.,Santiago,1,7960.9,2019-07-05,Accesorios,PROD15378,487.38,4,25,4,N/A,Crédito,40,7,Unknown,3039.39,No,2
CUST15379,Cliente_14379,55,M.,Santiago,15,2763.57,2022-08-10,Accesorios,PROD15379,150.94,4,18,1,2020-08-29 00:00:00,Crédito,13,3,Unknown,1280.16,No,3
CUST15380,Cliente_14380,43,F.,nan,22,4223.56,2020-07-16,Accesorios,PROD15380,24.32,2,19,1,2021-08-09 00:00:00,EFT,29,8,Sí,3226.23,No,2
CUST15381,Cliente_14381,44,F,nan,27,2473.11,2019-08-31,Herramientas,PROD15381,115.02,2,22,5,2024-01-02 00:00:00,Efectivo,38,8,Unknown,3326.45,Sí,0
CUST15382,Cliente_14382,62,Male,Santiago,1,3154.96,2024-09-09,Electrodomésticos,PROD15382,323.48,1,30,4,2019-09-24 00:00:00,Efectivo,58,7,No,3627.03,No,0
CUST15383,Cliente_14383,33,M.,Concepción,21,9688.23,2022-05-19,Tecnología,PROD15383,406.46,4,7,3,2022-05-28 00:00:00,Tarjeta,55,7,Unknown,527.3,Sí,3
CUST15384,Cliente_14384,63,F.,Antofagasta,16,4511.97,2019-09-15,Muebles,PROD15384,376.72,2,-1,1,2023-07-17 00:00:00,EFT,15,5,No,2976.38,Sí,2
CUST15385,Cliente_14385,24,Female,Santiago,10,8500.67,2020-10-02,Electrodomésticos,PROD15385,403.45,2,19,5,2023-01-19 00:00:00,Efectivo,51,2,No,3586.15,Sí,0
CUST15386,Cliente_14386,49,M.,La Serena,27,7969.31,2021-10-21,Tecnología,PROD15386,463.06,3,3,4,2023-08-16 00:00:00,Efectivo,16,2,Unknown,3849.79,No,1
CUST15387,Cliente_14387,42,F.,Unknown,5,4500.81,2024-09-18,Accesorios,PROD15387,119.95,1,20,3,2022-05-24 00:00:00,EFT,58,3,Unknown,2284.03,No,0
CUST15388,Cliente_14388,48,F.,Santiago,2,9922.57,2021-07-13,Accesorios,PROD15388,34.52,3,27,3,2024-02-02 00:00:00,Efectivo,55,2,No,,Sí,1
CUST15389,Cliente_14389,33,Male,Santiago,14,8423.73,,Muebles,PROD15389,170.9,3,20,3,2024-07-01 00:00:00,Efectivo,18,3,No,1974.16,Sí,1
CUST15390,Cliente_14390,58,M.,nan,11,4878.68,2021-03-04,Electrodomésticos,PROD15390,428.36,3,9,4,2023-02-19 00:00:00,tarj,53,6,Unknown,3242.29,No,0
CUST15391,Cliente_14391,31,M.,Santiago,19,3166.09,2024-10-24,Accesorios,PROD15391,366.63,4,5,1,2019-02-25 00:00:00,Tarjeta,-1,3,No,2348.74,No,4
CUST15392,Cliente_14392,42,M,Unknown,19,845.42,2021-01-20,Herramientas,PROD15392,26.18,1,30,4,2020-02-02 00:00:00,EFT,19,7,Unknown,4700.61,Sí,4
CUST15393,Cliente_14393,47,F.,Valparaíso,19,4701.52,2022-04-13,Tecnología,PROD15393,85.79,1,19,1,2018-09-20 00:00:00,tarj,-1,7,No,171.51,Sí,0
CUST15394,Cliente_14394,24,M.,nan,3,3664.1,2018-06-04,Muebles,PROD15394,465.56,3,-1,1,2021-01-20 00:00:00,EFT,59,8,No,1751.14,No,0
CUST15395,Cliente_14395,29,F.,La Serena,11,7142.63,,Herramientas,PROD15395,253.13,1,3,4,2020-11-06 00:00:00,Tarjeta,-1,1,Sí,875.8,No,3
CUST15396,Cliente_14396,20,F,Concepción,20,294.82,2023-08-20,Muebles,PROD15396,323.65,3,21,2,2023-10-21 00:00:00,tarj,48,8,Sí,1175.43,No,0
CUST15397,Cliente_14397,44,F,Unknown,26,8331.33,2022-10-04,Tecnología,PROD15397,56.19,4,27,4,2022-05-12 00:00:00,EFT,16,6,No,,Sí,3
CUST15398,Cliente_14398,63,Female,nan,29,4224.62,2019-06-22,Electrodomésticos,PROD15398,292.63,3,4,1,2023-04-02 00:00:00,Efectivo,17,3,No,2933.41,No,3
CUST15399,Cliente_14399,36,M.,Antofagasta,16,4750.35,2023-06-28,Herramientas,PROD15399,424.61,3,25,5,2022-09-28 00:00:00,Tarjeta,44,4,Sí,3560.02,No,3
CUST15400,Cliente_14400,60,Female,Antofagasta,17,1909.62,2023-05-03,Accesorios,PROD15400,452.19,1,1,5,2019-09-26 00:00:00,tarj,46,3,No,2856.01,No,1
CUST15401,Cliente_14401,54,Male,nan,29,9381.07,2019-12-18,Muebles,PROD15401,230.78,3,13,5,2019-11-09 00:00:00,EFT,32,7,Unknown,1205.88,Sí,1
CUST15402,Cliente_14402,62,F.,Antofagasta,20,4044.03,2018-03-01,Electrodomésticos,PROD15402,297.57,2,17,4,2020-01-21 00:00:00,tarj,39,8,Sí,4115.88,Sí,1
CUST15403,Cliente_14403,59,Male,nan,4,8442.98,2020-03-13,Tecnología,PROD15403,367.6,4,12,1,2020-07-23 00:00:00,Tarjeta,18,9,No,4920.24,Sí,3
CUST15404,Cliente_14404,24,M,Concepción,15,2450.79,2018-09-30,Accesorios,PROD15404,205.5,3,3,2,2018-10-10 00:00:00,Efectivo,40,8,Unknown,4917.8,No,2
CUST15405,Cliente_14405,66,M,Santiago,24,1056.9,2021-10-11,Muebles,PROD15405,153.19,2,-1,1,2021-02-14 00:00:00,EFT,7,7,No,2751.93,No,1
CUST15406,Cliente_14406,33,M.,La Serena,11,6394.03,2019-04-01,Electrodomésticos,PROD15406,53.62,2,23,4,2020-07-07 00:00:00,tarj,8,5,Unknown,3559.74,No,4
